22465.19758, 3,   0.059,  0.137, 10.238, 5,  39.709, -0.450,-16.936
22465.21775, 3,  -0.020,  0.078, 10.238, 5,  41.275,  0.073,-16.086
22465.23793, 3,  -0.020,  0.118, 10.277, 4,  -0.014, -0.001,  0.004, 5,  41.101,  0.598,-16.255, 82,  -0.027,  0.008,  0.026
22465.25804, 3,   0.000,  0.137, 10.356, 4,   0.003, -0.004,  0.004, 5,  39.536,  0.073,-17.105, 82,  -0.006,  0.020,  0.078
22465.27821, 3,   0.020,  0.157, 10.297, 4,   0.001, -0.001,  0.008, 5,  39.188, -0.974,-16.086
22465.29841, 3,   0.059,  0.177, 10.317, 4,  -0.000,  0.000,  0.008, 5,  40.231,  0.073,-16.426, 82,   0.011,  0.032,  0.016
22465.31849, 3,  -0.020,  0.137, 10.297, 4,   0.002, -0.006,  0.007, 5,  39.709,  0.249,-16.255, 82,   0.041,  0.043,  0.029
22465.33863, 3,   0.039,  0.137, 10.258, 4,  -0.000,  0.002,  0.005, 5,  40.057,  0.249,-15.915, 82,  -0.032,  0.003,  0.008
22465.35878, 3,   0.039,  0.157, 10.258, 4,   0.001, -0.001,  0.007, 5,  39.883,  1.471,-16.426, 82,   0.021,  0.020, -0.024
22465.37889, 3,   0.078,  0.157, 10.199, 4,  -0.000,  0.000,  0.009, 5,  40.057,  0.948,-16.936
22465.39906, 3,   0.078,  0.118, 10.219, 4,   0.001, -0.001,  0.002, 5,  39.188, -0.275,-16.426, 82,   0.049, -0.020, -0.050
22465.41996, 3,   0.059,  0.078, 10.317, 4,   0.003,  0.000,  0.003, 5,  39.188,  0.423,-16.086, 82,   0.027, -0.055,  0.044
22465.43928, 3,   0.000,  0.137, 10.238, 4,  -0.000, -0.003,  0.004, 5,  41.623,  0.772,-14.047
22465.45945, 3,   0.000,  0.137, 10.277, 4,   0.001,  0.000,  0.005, 5,  39.883,  0.073,-16.426, 82,  -0.030,  0.004, -0.032
22465.47960, 3,   0.059,  0.137, 10.297, 4,  -0.000, -0.001,  0.007, 5,  40.405, -0.101,-15.576, 82,  -0.028,  0.003,  0.007
22465.49977, 3,   0.039,  0.098, 10.277, 4,  -0.000,  0.000,  0.007, 5,  40.231, -0.624,-14.726, 82,   0.029,  0.003,  0.025
22465.51988, 3,   0.039,  0.098, 10.258, 4,  -0.000,  0.000,  0.007, 5,  40.231,  0.073,-17.105, 82,   0.009, -0.034,  0.005
22465.54005, 3,   0.059,  0.137, 10.258, 4,   0.002, -0.002,  0.003, 5,  40.057,  0.249,-16.255, 82,   0.008, -0.032, -0.014
22465.56013, 3,   0.039,  0.098, 10.277, 4,   0.006, -0.002,  0.002, 5,  40.231,  0.772,-16.765, 82,   0.026,  0.006, -0.013
22465.58030, 3,   0.020,  0.118, 10.238, 4,   0.003, -0.001,  0.003, 5,  39.536, -0.275,-17.105, 82,   0.005, -0.032,  0.006
22465.60045, 3,   0.039,  0.118, 10.238, 4,  -0.001,  0.000,  0.002, 5,  39.709,  0.598,-15.576, 82,   0.006, -0.012, -0.030
22465.62059, 3,   0.020,  0.098, 10.258, 4,   0.003,  0.000,  0.009, 5,  41.101,  0.598,-15.915
22465.64076, 3,   0.039,  0.098, 10.199, 4,  -0.004,  0.000,  0.007, 5,  40.579,  1.471,-16.765, 82,   0.006, -0.028, -0.066
22465.66090, 3,   0.059,  0.098, 10.258, 4,  -0.003,  0.000,  0.007, 5,  41.275,  0.772,-17.105
22465.68104, 3,   0.039,  0.098, 10.219, 4,   0.003, -0.001,  0.005, 5,  40.057, -0.450,-16.255, 82,   0.025, -0.027, -0.007
22465.70118, 3,   0.039,  0.098, 10.238, 4,  -0.000, -0.002,  0.007, 5,  41.275, -0.275,-15.405, 82,   0.004, -0.025, -0.023
22465.72133, 3,   0.059,  0.157, 10.297, 4,  -0.000, -0.001,  0.007, 5,  41.449, -1.149,-15.576
22465.74147, 3,   0.059,  0.157, 10.258, 4,  -0.003,  0.003,  0.009, 5,  40.231,  0.423,-17.445, 82,   0.023,  0.033,  0.034
22465.76161, 3,   0.059,  0.157, 10.219, 4,   0.002, -0.003,  0.004, 5,  40.405, -0.101,-17.274, 82,   0.021,  0.030, -0.043
22465.78172, 3,   0.039,  0.177, 10.219, 4,  -0.000,  0.002,  0.009, 5,  39.014, -0.800,-15.915
22465.80226, 3,   0.059,  0.157, 10.297, 4,  -0.000, -0.001,  0.007, 5,  40.405,  0.598,-17.615, 82,   0.002,  0.048, -0.041
22465.82200, 3,   0.020,  0.157, 10.375, 4,   0.005,  0.002,  0.005, 5,  40.231,  0.073,-15.746, 82,   0.021,  0.027,  0.036
22465.84217, 3,   0.000,  0.118, 10.317, 4,   0.003,  0.000,  0.005, 5,  40.405,  0.948,-15.915, 82,  -0.018,  0.025,  0.111
22465.86229, 3,   0.000,  0.118, 10.297, 4,  -0.001, -0.003,  0.002, 5,  39.709,  0.249,-16.595, 82,  -0.036, -0.014,  0.050
22465.88243, 3,   0.039,  0.118, 10.336, 4,   0.001,  0.003,  0.007, 5,  39.188, -0.974,-15.746, 82,   0.004, -0.013,  0.066
22465.90260, 3,   0.078,  0.137, 10.317, 4,   0.001, -0.001,  0.007, 5,  39.709,  0.249,-15.576, 82,   0.042,  0.006,  0.045
22465.92277, 3,   0.078,  0.118, 10.356, 4,   0.001,  0.002,  0.003, 5,  40.405,  0.948,-15.915, 82,   0.041, -0.013,  0.082
22465.94285, 3,   0.098,  0.196, 10.336, 4,   0.005,  0.002,  0.004, 5,  40.057,  0.249,-16.255, 82,   0.059,  0.063,  0.060
22465.96302, 3,   0.078,  0.177, 10.336, 4,  -0.001,  0.000,  0.007, 5,  40.579,  0.073,-17.445, 82,   0.038,  0.042,  0.058
22465.98314, 3,   0.118,  0.157, 10.336, 4,  -0.000,  0.000,  0.001, 5,  40.405, -0.450,-16.255, 82,   0.074,  0.021,  0.056
22466.00331, 3,   0.039,  0.137, 10.238, 4,   0.001, -0.004,  0.004, 5,  39.362, -0.450,-17.615
22466.02345, 3,   0.020,  0.098, 10.219, 4,   0.006, -0.003,  0.004, 5,  41.449, -0.101,-16.936, 82,  -0.005,  0.001, -0.041
22466.04356, 3,   0.078,  0.118, 10.277, 4,   0.002,  0.000,  0.008, 5,  39.014,  0.948,-16.255, 82,  -0.024, -0.038, -0.058
22466.06370, 3,   0.078,  0.157, 10.199, 4,  -0.004, -0.002,  0.002, 5,  39.709,  0.249,-15.236, 82,   0.033, -0.018,  0.001
22466.08387, 3,   0.078,  0.137, 10.219, 4,  -0.000,  0.002,  0.004, 5,  39.014, -0.450,-17.274, 82,   0.032,  0.021, -0.075
22466.10402, 3,   0.098,  0.157, 10.219, 4,   0.002,  0.002,  0.004, 5,  39.362, -0.450,-15.915, 82,   0.031,  0.002, -0.054
22466.12413, 3,   0.118,  0.157, 10.179, 4,   0.005, -0.004,  0.005, 5,  41.449,  0.948,-15.576, 82,   0.049,  0.020, -0.052
22466.14427, 3,   0.098,  0.137, 10.179, 4,  -0.001,  0.000,  0.010, 5,  41.623,  0.772,-16.426, 82,   0.045, -0.001, -0.085
22466.16441, 3,   0.039,  0.137, 10.277, 4,   0.001, -0.002,  0.008, 5,  39.709,  1.295,-16.595
22466.18458, 3,   0.020,  0.059, 10.258, 4,  -0.001,  0.000, -0.001, 5,  38.840, -0.974,-15.405, 82,  -0.014, -0.001,  0.012
22466.20469, 3,   0.000,  0.098, 10.277, 4,  -0.004, -0.002,  0.010, 5,  41.275,  1.122,-15.746, 82,  -0.033, -0.076, -0.007
22466.22487, 3,   0.020,  0.078, 10.238, 4,  -0.000, -0.003,  0.009, 5,  40.927, -1.323,-17.445, 82,  -0.051, -0.035,  0.012
22466.24498, 3,  -0.020,  0.118, 10.258, 4,  -0.001,  0.000,  0.008, 5,  40.057,  0.598,-14.557, 82,  -0.031, -0.053, -0.026
22466.26512, 3,   0.000,  0.118, 10.277, 4,   0.001, -0.006,  0.008, 5,  38.840,  2.518,-15.746, 82,  -0.048, -0.012,  0.013
22466.28529, 3,   0.020,  0.157, 10.277, 4,  -0.005, -0.002,  0.005, 5,  41.797, -0.101,-15.915
22466.30623, 3,   0.000,  0.157, 10.258, 4,  -0.003,  0.002,  0.005, 5,  40.405, -0.101,-15.915, 82,  -0.027,  0.027,  0.012
22466.32554, 3,   0.000,  0.118, 10.219, 4,   0.002,  0.000,  0.007, 5,  40.579,  0.772,-17.105, 82,  -0.044, -0.013, -0.045
22466.34571, 3,   0.020,  0.137, 10.219, 4,   0.005, -0.002,  0.003, 5,  40.579, -0.974,-15.405, 82,  -0.023,  0.005, -0.043
22466.36586, 3,   0.020,  0.137, 10.199, 4,   0.001,  0.003,  0.005, 5,  40.579,  1.122,-16.086
22466.38600, 3,   0.078,  0.137, 10.238, 4,   0.001, -0.001,  0.005, 5,  39.014,  1.295,-16.255, 82,   0.036,  0.005, -0.021
22466.40614, 3,   0.020,  0.196, 10.277, 4,  -0.006,  0.003,  0.008, 5,  40.057, -0.800,-15.236, 82,  -0.022,  0.062,  0.018
22466.42625, 3,   0.020,  0.177, 10.277, 4,   0.002, -0.001,  0.003, 5,  40.405,  1.295,-15.236
22466.44636, 3,   0.059,  0.118, 10.277, 4,   0.002,  0.002,  0.004, 5,  39.188, -0.624,-16.086, 82,  -0.022,  0.041,  0.017
22466.46653, 3,   0.059,  0.098, 10.317, 4,  -0.000,  0.003,  0.004, 5,  40.927,  0.423,-16.426, 82,   0.018, -0.017,  0.017
22466.48668, 3,   0.020,  0.098, 10.238, 4,   0.003,  0.003,  0.005, 5,  40.057, -0.800,-16.595, 82,   0.018, -0.036,  0.054
22466.50682, 3,   0.078,  0.118, 10.277, 4,  -0.000,  0.000,  0.005, 5,  41.275,  0.772,-15.405, 82,  -0.021, -0.035, -0.024
22466.52696, 3,   0.078,  0.137, 10.277, 4,  -0.000,  0.002,  0.003, 5,  40.231,  0.423,-17.445, 82,   0.037, -0.015,  0.015
22466.54710, 3,   0.059,  0.098, 10.356, 4,   0.005,  0.002,  0.004, 5,  40.579,  0.772,-16.426, 82,   0.016, -0.035,  0.090
22466.56721, 3,   0.059,  0.157, 10.317, 4,   0.005, -0.001,  0.005, 5,  40.057, -0.800,-15.576
22466.58735, 3,   0.059,  0.137, 10.277, 4,  -0.004, -0.003,  0.003, 5,  39.536,  0.073,-17.105, 82,   0.015,  0.023,  0.049
22466.60753, 3,   0.078,  0.098, 10.238, 4,  -0.001, -0.006,  0.007, 5,  40.057, -1.498,-15.915, 82,   0.031, -0.034, -0.029
22466.62767, 3,   0.059,  0.078, 10.219, 4,  -0.000, -0.003,  0.003, 5,  39.188, -0.624,-17.105, 82,   0.011, -0.052, -0.047
22466.64781, 3,   0.039,  0.098, 10.238, 4,  -0.001,  0.003,  0.007, 5,  41.275, -0.974,-15.746
22466.66795, 3,   0.039,  0.118, 10.277, 4,   0.002, -0.001,  0.005, 5,  40.231, -0.275,-15.067, 82,  -0.008, -0.031, -0.026
22466.68892, 3,   0.039,  0.137, 10.297, 4,   0.001,  0.003,  0.005, 5,  39.883,  0.423,-16.765, 82,  -0.007, -0.012,  0.013
22466.70826, 3,   0.078,  0.078, 10.277, 4,   0.003, -0.002,  0.004, 5,  40.231, -0.974,-16.426, 82,  -0.007,  0.007,  0.031
22466.72841, 3,   0.039,  0.098, 10.258, 4,   0.005, -0.001,  0.008, 5,  40.405, -0.101,-15.915, 82,   0.031, -0.051,  0.011
22466.74855, 3,   0.039,  0.118, 10.277, 4,   0.001,  0.002,  0.009, 5,  40.231,  1.122,-14.726, 82,  -0.008, -0.031, -0.008
22466.76869, 3,   0.020,  0.157, 10.336, 4,   0.001, -0.001,  0.002, 5,  39.536,  0.423,-15.405, 82,  -0.008, -0.011,  0.011
22466.78883, 3,   0.020,  0.137, 10.258, 4,   0.006,  0.000,  0.009, 5,  40.579, -0.275,-16.426, 82,  -0.027,  0.027,  0.068
22466.80897, 3,   0.020,  0.137, 10.317, 4,  -0.003,  0.002,  0.002, 5,  41.623, -0.974,-16.086, 82,  -0.025,  0.007, -0.010
22466.82908, 3,   0.039,  0.118, 10.336, 4,   0.005, -0.001,  0.004, 5,  39.709, -1.498,-14.896, 82,  -0.025,  0.006,  0.047
22466.84926, 3,   0.039,  0.118, 10.317, 4,  -0.001, -0.002,  0.005, 5,  38.840,  0.772,-15.746, 82,  -0.005, -0.013,  0.064
22466.86937, 3,   0.078,  0.118, 10.258, 4,   0.001, -0.001,  0.005, 5,  40.231,  0.772,-16.426, 82,  -0.005, -0.013,  0.043
22466.88954, 3,   0.039,  0.137, 10.277, 4,   0.002, -0.001,  0.008, 5,  39.883, -2.022,-17.105, 82,  -0.007,  0.006,  0.004
22466.90965, 3,   0.039,  0.177, 10.219, 4,   0.002, -0.002,  0.004, 5,  41.101, -1.149,-16.936
22466.92979, 3,   0.039,  0.137, 10.219, 4,   0.002,  0.002,  0.007, 5,  40.753,  0.598,-16.936, 82,  -0.006,  0.043, -0.053
22466.94996, 3,   0.000,  0.098, 10.258, 4,   0.005, -0.006,  0.003, 5,  40.927, -0.275,-18.124, 82,  -0.007,  0.003, -0.051
22466.97010, 3,   0.039,  0.118, 10.258, 4,  -0.001, -0.002,  0.007, 5,  40.579,  0.073,-17.105, 82,  -0.045, -0.035, -0.011
22466.99022, 3,   0.000,  0.137, 10.297, 4,  -0.000,  0.002,  0.004, 5,  40.057,  0.598,-17.955, 82,  -0.006, -0.015, -0.011
22467.01039, 3,  -0.020,  0.118, 10.258, 4,  -0.000, -0.002,  0.004, 5,  40.927, -0.275,-16.426, 82,  -0.044,  0.005,  0.027
22467.03050, 3,  -0.059,  0.137, 10.277, 4,  -0.001, -0.001,  0.005, 5,  40.579, -0.624,-16.086, 82,  -0.061, -0.014, -0.012
22467.05067, 3,  -0.020,  0.137, 10.277, 4,  -0.001,  0.003,  0.001, 5,  40.405, -1.498,-15.576, 82,  -0.097,  0.006,  0.008
22467.07087, 3,   0.000,  0.118, 10.238, 4,   0.002, -0.002,  0.007, 5,  41.275, -0.275,-17.105, 82,  -0.056,  0.005,  0.008
22467.09098, 3,   0.078,  0.157, 10.297, 4,   0.001,  0.000,  0.004, 5,  39.883,  0.423,-16.765, 82,  -0.035, -0.014, -0.031
22467.11113, 3,   0.078,  0.196, 10.317, 4,  -0.004, -0.003,  0.002, 5,  41.101, -2.196,-16.936, 82,   0.042,  0.024,  0.027
22467.13124, 3,   0.059,  0.216, 10.317, 4,  -0.001, -0.001,  0.003, 5,  41.275,  1.471,-16.765, 82,   0.040,  0.062,  0.045
22467.15135, 3,   0.039,  0.157, 10.336, 4,   0.005, -0.002,  0.002, 5,  40.057, -0.101,-17.274, 82,   0.019,  0.079,  0.044
22467.17152, 3,   0.059,  0.157, 10.258, 4,  -0.003,  0.004,  0.008, 5,  40.753,  1.994,-15.576, 82,  -0.000,  0.019,  0.061
22467.19270, 3,   0.039,  0.137, 10.297, 4,   0.002, -0.003,  0.009, 5,  40.231,  0.423,-15.405, 82,   0.019,  0.018, -0.017
22467.21177, 3,   0.000,  0.137, 10.258, 4,   0.005,  0.000,  0.001, 5,  40.231,  0.423,-15.067, 82,  -0.001, -0.002,  0.022
22467.23191, 3,   0.020,  0.177, 10.258, 4,  -0.004,  0.000,  0.004, 5,  38.492, -0.624,-17.105, 82,  -0.039, -0.002, -0.017
22467.25206, 3,   0.059,  0.177, 10.317, 4,   0.001,  0.000,  0.005, 5,  41.275,  0.423,-17.105, 82,  -0.019,  0.036, -0.016
22467.27223, 3,   0.039,  0.137, 10.297, 4,   0.001,  0.000,  0.002, 5,  40.231,  0.073,-16.426, 82,   0.000, -0.004,  0.021
22467.29237, 3,   0.000,  0.177, 10.238, 4,   0.001, -0.003,  0.004, 5,  40.057,  0.598,-16.255
22467.31248, 3,   0.039,  0.157, 10.219, 4,  -0.003,  0.003,  0.004, 5,  39.709, -0.101,-16.255, 82,   0.002,  0.014, -0.054
22467.33265, 3,   0.078,  0.157, 10.277, 4,  -0.003,  0.004,  0.001, 5,  40.753, -0.101,-18.295, 82,   0.040,  0.014,  0.004
22467.35280, 3,   0.098,  0.177, 10.297, 4,   0.002, -0.002,  0.005, 5,  40.405,  0.598,-16.595
22467.37291, 3,   0.078,  0.177, 10.258, 4,  -0.000, -0.002,  0.007, 5,  41.449,  0.948,-17.274, 82,   0.036,  0.031, -0.016
22467.39305, 3,   0.078,  0.177, 10.238, 4,   0.001, -0.002, -0.001, 5,  39.014,  1.645,-15.576
22467.41322, 3,   0.078,  0.137, 10.238, 4,   0.001, -0.004,  0.004, 5,  40.405,  0.598,-15.576, 82,   0.034,  0.030, -0.034
22467.43333, 3,   0.078,  0.118, 10.238, 4,  -0.003, -0.006,  0.003, 5,  40.057,  0.598,-16.936, 82,   0.032, -0.009, -0.033
22467.45347, 3,   0.000,  0.098, 10.219, 4,  -0.000,  0.000,  0.005, 5,  38.840,  0.423,-17.105, 82,  -0.047, -0.045, -0.050
22467.47364, 3,   0.039,  0.137, 10.238, 4,  -0.003, -0.001,  0.003, 5,  40.405, -0.101,-15.915
22467.49376, 3,   0.039,  0.137, 10.199, 4,   0.001, -0.002,  0.008, 5,  41.449,  0.249,-16.936, 82,  -0.007, -0.006, -0.029
22467.51390, 3,   0.059,  0.137, 10.219, 4,   0.001,  0.002,  0.001, 5,  40.405, -0.450,-15.915, 82,   0.012, -0.005, -0.045
22467.53404, 3,   0.059,  0.157, 10.297, 4,  -0.004,  0.002,  0.003, 5,  40.579, -0.974,-15.746, 82,   0.012,  0.014,  0.032
22467.55418, 3,   0.059,  0.216, 10.277, 4,  -0.001, -0.002,  0.004, 5,  39.014, -0.101,-15.915
22467.57509, 3,   0.020,  0.177, 10.336, 4,  -0.001,  0.002,  0.007, 5,  42.320, -0.275,-17.784, 82,   0.011,  0.071,  0.012
22467.59446, 3,  -0.020,  0.196, 10.375, 4,   0.001, -0.006,  0.008, 5,  40.579,  0.423,-15.746, 82,  -0.027,  0.031,  0.069
22467.61464, 3,  -0.020,  0.157, 10.317, 4,  -0.001, -0.001,  0.002, 5,  39.362, -0.101,-16.255, 82,  -0.065,  0.049,  0.105
22467.63478, 3,   0.020,  0.157, 10.258, 4,  -0.000, -0.001,  0.001, 5,  40.753, -0.101,-16.255, 82,  -0.063,  0.009,  0.044
22467.65492, 3,   0.078,  0.177, 10.297, 4,  -0.000, -0.004,  0.004, 5,  40.231,  0.423,-16.086, 82,  -0.024,  0.009, -0.014
22467.67506, 3,   0.098,  0.157, 10.317, 4,  -0.001, -0.002,  0.007, 5,  41.797, -0.800,-15.236, 82,   0.033,  0.028,  0.024
22467.69520, 3,   0.098,  0.157, 10.317, 4,  -0.001, -0.002,  0.004, 5,  41.101, -0.101,-16.255, 82,   0.051,  0.008,  0.042
22467.71531, 3,   0.039,  0.137, 10.317, 4,   0.001, -0.002,  0.005, 5,  40.753, -0.450,-16.595, 82,  -0.010, -0.011,  0.040
22467.73549, 3,   0.020,  0.137, 10.336, 4,   0.001, -0.001,  0.005, 5,  39.883, -1.323,-14.386, 82,  -0.029, -0.011,  0.057
22467.75563, 3,   0.039,  0.137, 10.336, 4,  -0.000, -0.003,  0.001, 5,  39.883, -0.624,-15.405
22467.77577, 3,   0.098,  0.098, 10.277, 4,   0.002,  0.000,  0.004, 5,  39.188,  0.073,-17.784, 82,   0.048, -0.049, -0.003
22467.79588, 3,   0.118,  0.078, 10.238, 4,  -0.000,  0.000,  0.003, 5,  40.405, -0.101,-17.274
22467.81605, 3,   0.098,  0.078, 10.277, 4,   0.006,  0.000,  0.001, 5,  40.057,  0.249,-16.595, 82,   0.065, -0.067, -0.041
22467.83619, 3,   0.039,  0.118, 10.375, 4,  -0.003,  0.002,  0.008, 5,  39.883, -0.275,-15.746, 82,   0.044, -0.065, -0.002
22467.85634, 3,   0.020,  0.118, 10.356, 4,   0.001, -0.002, -0.001, 5,  39.362, -0.101,-14.217, 82,  -0.014, -0.024,  0.093
22467.87648, 3,   0.000,  0.157, 10.336, 4,   0.003,  0.004,  0.005, 5,  40.057,  0.948,-14.896, 82,  -0.032, -0.024,  0.071
22467.91676, 3,   0.000,  0.177, 10.317, 4,   0.006,  0.000,  0.003, 5,  41.623, -0.974,-16.426, 82,  -0.028,  0.069,  0.010
