184659.45678, 3,  -0.157,  0.098, 10.258, 5,  24.706, 37.491,-33.868
184659.46157, 3,  -0.137,  0.118, 10.258, 4,   0.003,  0.005, -0.001
184659.46825, 3,  -0.137,  0.118, 10.258, 4,   0.009,  0.002, -0.005, 5,  24.184, 37.317,-34.039
184659.47881, 3,  -0.177,  0.157, 10.258, 4,   0.001, -0.010,  0.005, 5,  24.532, 36.967,-34.380
184659.48717, 3,  -0.177,  0.137, 10.238, 4,   0.003,  0.006, -0.003
184659.49346, 3,  -0.157,  0.157, 10.277, 4,   0.004,  0.019, -0.004, 82,  -0.023,  0.035,  0.000
184659.50457, 3,  -0.177,  0.177, 10.297, 4,  -0.014,  0.073,  0.001, 5,  23.660, 37.840,-35.228, 82,  -0.002,  0.029,  0.016
184659.51189, 3,  -0.196,  0.157, 10.317, 4,  -0.016,  0.072, -0.007, 82,   0.001,  0.025,  0.014
184659.51864, 3,  -0.196,  0.157, 10.317, 4,  -0.016,  0.007,  0.005, 5,  22.791, 37.666,-34.039, 82,  -0.011,  0.039,  0.029
184659.52920, 3,  -0.216,  0.118, 10.317, 4,   0.006, -0.043, -0.005, 5,  23.660, 39.238,-33.868, 82,  -0.024,  0.019,  0.043
184659.53707, 3,  -0.137,  0.137, 10.199, 4,   0.012, -0.046, -0.005, 82,  -0.022,  0.017,  0.038
184659.54381, 3,  -0.137,  0.098, 10.219, 4,   0.014, -0.033, -0.005, 82,  -0.040, -0.021,  0.034
184659.55385, 3,  -0.118,  0.157, 10.238, 4,   0.004, -0.001, -0.001, 5,  23.138, 38.016,-33.359, 82,   0.032, -0.038, -0.059
184659.56225, 3,  -0.118,  0.235, 10.317, 4,   0.006, -0.037,  0.002, 82,   0.028, -0.035, -0.054
184659.56899, 3,  -0.118,  0.235, 10.317, 4,   0.007, -0.046,  0.007, 5,  24.706, 38.539,-33.530, 82,   0.043,  0.021, -0.031
184659.57955, 3,  -0.157,  0.216, 10.336, 4,   0.005, -0.037, -0.005, 5,  24.532, 36.269,-34.718, 82,   0.037,  0.093,  0.044
184659.58745, 3,  -0.137,  0.118, 10.258, 4,   0.009, -0.039, -0.000, 82,   0.032,  0.086,  0.041
184659.59417, 3,  -0.078,  0.177, 10.297, 4,   0.010, -0.009,  0.002, 82,  -0.010,  0.061,  0.057
184659.60424, 3,  -0.118,  0.157, 10.317, 4,  -0.007,  0.057, -0.000, 5,  25.227, 37.317,-35.059, 82,   0.062,  0.020,  0.016
184659.61263, 3,  -0.157,  0.137, 10.356, 4,  -0.022,  0.016,  0.006, 82,   0.060,  0.019,  0.016
