187154.58453, 3,  -0.804,  9.826,  2.354, 5, -16.365, 10.602, -5.663
187154.60467, 3,  -0.667,  9.905,  2.785, 4,  -0.294, -0.049,  0.107, 5, -15.668, 12.347, -5.322, 82,   0.000,  0.000, -0.000
187154.62484, 3,  -0.530,  9.964,  3.158, 4,  -0.205, -0.028,  0.125, 5, -16.539, 11.125, -6.851, 82,   0.056,  0.044,  0.191
187154.64498, 3,  -0.471,  9.944,  2.883, 4,  -0.208, -0.019,  0.126, 5, -15.320, 10.252, -6.342, 82,   0.112,  0.075,  0.348
187154.66510, 3,  -0.333,  9.905,  2.687, 4,  -0.087,  0.115,  0.123, 5, -15.842, 12.173, -4.813, 82,   0.111,  0.046,  0.034
187154.68527, 3,  -0.353,  9.905,  2.491, 4,  -0.027,  0.168,  0.132, 5, -15.668, 11.998, -6.682, 82,   0.185,  0.007, -0.138
187154.70538, 3,  -0.314,  9.983,  2.589, 4,  -0.054,  0.184,  0.132, 5, -17.061, 11.649, -6.001, 82,   0.124,  0.007, -0.283
187154.72555, 3,  -0.216, 10.003,  2.765, 4,  -0.052,  0.156,  0.143, 5, -16.016, 11.998, -5.322, 82,   0.125,  0.075, -0.167
187154.74569, 3,  -0.294,  9.964,  2.609, 4,  -0.054,  0.139,  0.147, 5, -15.494, 10.776, -5.832, 82,   0.177,  0.084,  0.000
187154.76583, 3,  -0.294,  9.944,  2.550, 4,   0.037,  0.149,  0.176, 5, -14.798, 11.824, -6.172, 82,   0.066,  0.039, -0.140
187154.78598, 3,  -0.353,  9.905,  2.667, 4,   0.020,  0.151,  0.196, 5, -14.624, 11.649, -5.322, 82,   0.033,  0.015, -0.173
187154.80612, 3,  -0.255,  9.983,  2.981, 4,   0.005,  0.151,  0.198, 5, -16.365, 11.299, -4.982, 82,  -0.052, -0.024, -0.047
187154.82650, 3,  -0.177, 10.042,  2.805, 4,   0.005,  0.139,  0.211, 5, -15.320, 10.252, -6.001, 82,   0.012,  0.049,  0.246
187154.84637, 3,  -0.137,  9.983,  2.609, 4,   0.058,  0.120,  0.194, 5, -15.668, 12.697, -5.663, 82,   0.053,  0.097,  0.071
187154.86654, 3,  -0.275, 10.003,  2.589, 4,   0.115,  0.134,  0.162, 5, -14.276, 10.951, -5.322, 82,   0.059,  0.030, -0.100
187154.88668, 3,  -0.451,  9.964,  2.432, 4,   0.093,  0.225,  0.139, 5, -13.928, 11.998, -4.643, 82,  -0.092,  0.041, -0.092
