['372', '1527156420759', '0', '0.53', '10.336', 'AccStLineZ'],
['373', '1527156420768', '-0.039', '0.51', '10.375', 'AccStLineZ'],
['374', '1527156420776', '0', '0.53', '10.415', 'AccStLineZ'],
['375', '1527156420784', '0', '0.53', '10.415', 'AccStLineZ'],
['376', '1527156420793', '-0.118', '0.471', '10.317', 'AccStLineZ'],
['377', '1527156420801', '-0.157', '0.451', '10.317', 'AccStLineZ'],
['378', '1527156420810', '-0.118', '0.51', '10.297', 'AccStLineZ'],
['379', '1527156420818', '-0.137', '0.51', '10.375', 'AccStLineZ'],
['380', '1527156420826', '-0.235', '0.49', '10.415', 'AccStLineZ'],
['381', '1527156420835', '-0.235', '0.49', '10.415', 'AccStLineZ'],
['382', '1527156420843', '-0.196', '0.451', '10.336', 'AccStLineZ'],
['383', '1527156420853', '-0.275', '0.412', '10.356', 'AccStLineZ'],
['384', '1527156420860', '-0.373', '0.451', '10.317', 'AccStLineZ'],
['385', '1527156420870', '-0.235', '0.451', '10.297', 'AccStLineZ'],
['386', '1527156420877', '-0.098', '0.451', '10.258', 'AccStLineZ'],
['387', '1527156420885', '-0.098', '0.451', '10.258', 'AccStLineZ'],
['388', '1527156420894', '-0.098', '0.49', '10.258', 'AccStLineZ'],
['389', '1527156420902', '0.02', '0.451', '10.238', 'AccStLineZ'],
['390', '1527156420910', '0.098', '0.51', '10.219', 'AccStLineZ'],
['391', '1527156420919', '-0.039', '0.549', '10.238', 'AccStLineZ'],
['392', '1527156420927', '-0.039', '0.549', '10.238', 'AccStLineZ'],
['393', '1527156420936', '0.059', '0.549', '10.179', 'AccStLineZ'],
['394', '1527156420944', '0.039', '0.53', '10.297', 'AccStLineZ'],
['395', '1527156420952', '0.059', '0.471', '10.297', 'AccStLineZ'],
['396', '1527156420961', '0.039', '0.471', '10.336', 'AccStLineZ'],
['397', '1527156420970', '-0.059', '0.49', '10.317', 'AccStLineZ'],
['398', '1527156420978', '-0.059', '0.49', '10.317', 'AccStLineZ'],
['399', '1527156420986', '0', '0.471', '10.356', 'AccStLineZ'],
['400', '1527156420995', '0', '0.392', '10.415', 'AccStLineZ'],
['401', '1527156421003', '0.02', '0.49', '10.415', 'AccStLineZ'],
['402', '1527156421012', '-0.078', '0.51', '10.356', 'AccStLineZ'],
['403', '1527156421020', '-0.02', '0.49', '10.297', 'AccStLineZ'],
['404', '1527156421028', '-0.02', '0.49', '10.297', 'AccStLineZ'],
['405', '1527156421036', '-0.059', '0.51', '10.336', 'AccStLineZ'],
['406', '1527156421045', '-0.02', '0.51', '10.356', 'AccStLineZ'],
['407', '1527156421053', '0.137', '0.588', '10.395', 'AccStLineZ'],
['408', '1527156421061', '-0.137', '0.51', '10.356', 'AccStLineZ'],
['409', '1527156421070', '-0.157', '0.549', '10.258', 'AccStLineZ'],
['410', '1527156421078', '-0.157', '0.549', '10.258', 'AccStLineZ'],
['411', '1527156421087', '-0.02', '0.53', '10.238', 'AccStLineZ'],
['412', '1527156421095', '0.02', '0.51', '10.258', 'AccStLineZ'],
['413', '1527156421104', '0', '0.49', '10.258', 'AccStLineZ'],
['414', '1527156421112', '0.059', '0.53', '10.336', 'AccStLineZ'],
['415', '1527156421121', '0.039', '0.53', '10.336', 'AccStLineZ'],
['416', '1527156421129', '0.039', '0.53', '10.336', 'AccStLineZ'],
['417', '1527156421137', '0.078', '0.451', '10.336', 'AccStLineZ'],
['418', '1527156421145', '0.216', '0.431', '10.336', 'AccStLineZ'],
['419', '1527156421154', '0.177', '0.49', '10.317', 'AccStLineZ'],
['420', '1527156421162', '0.137', '0.53', '10.356', 'AccStLineZ'],
['421', '1527156421170', '0.118', '0.49', '10.375', 'AccStLineZ'],
['422', '1527156421179', '0.118', '0.49', '10.375', 'AccStLineZ'],
['423', '1527156421187', '0.157', '0.471', '10.336', 'AccStLineZ'],
['424', '1527156421196', '0.078', '0.53', '10.336', 'AccStLineZ'],
['425', '1527156421204', '-0.039', '0.451', '10.336', 'AccStLineZ'],
['426', '1527156421212', '-0.177', '0.392', '10.317', 'AccStLineZ'],
['427', '1527156421221', '-0.098', '0.392', '10.277', 'AccStLineZ'],
['428', '1527156421230', '-0.098', '0.392', '10.277', 'AccStLineZ'],
['429', '1527156421238', '0', '0.471', '10.238', 'AccStLineZ'],
['430', '1527156421246', '-0.039', '0.471', '10.336', 'AccStLineZ'],
['431', '1527156421254', '0.02', '0.53', '10.277', 'AccStLineZ'],
['432', '1527156421263', '0.059', '0.49', '10.297', 'AccStLineZ'],
['433', '1527156421271', '0.059', '0.471', '10.336', 'AccStLineZ'],
['434', '1527156421280', '0.059', '0.471', '10.336', 'AccStLineZ'],
['435', '1527156421288', '0.039', '0.51', '10.356', 'AccStLineZ'],
['436', '1527156421297', '0.118', '0.53', '10.395', 'AccStLineZ'],
['437', '1527156421305', '0.078', '0.549', '10.317', 'AccStLineZ'],
['438', '1527156421313', '0.059', '0.51', '10.336', 'AccStLineZ'],
['439', '1527156421321', '0.157', '0.53', '10.297', 'AccStLineZ'],
['440', '1527156421330', '0.157', '0.53', '10.297', 'AccStLineZ'],
['441', '1527156421339', '0.078', '0.53', '10.356', 'AccStLineZ'],
['442', '1527156421347', '-0.078', '0.549', '10.356', 'AccStLineZ'],
['443', '1527156421355', '-0.039', '0.628', '10.356', 'AccStLineZ'],
['444', '1527156421363', '-0.02', '0.53', '10.375', 'AccStLineZ'],
['445', '1527156421372', '-0.059', '0.471', '10.415', 'AccStLineZ'],
['446', '1527156421380', '-0.059', '0.471', '10.415', 'AccStLineZ'],
['447', '1527156421389', '0.02', '0.471', '10.277', 'AccStLineZ'],
['448', '1527156421397', '-0.039', '0.53', '10.356', 'AccStLineZ'],
['449', '1527156421405', '0.059', '0.471', '10.336', 'AccStLineZ'],
['450', '1527156421414', '0.137', '0.49', '10.258', 'AccStLineZ'],
['451', '1527156421422', '0.157', '0.471', '10.297', 'AccStLineZ'],
['452', '1527156421431', '0.157', '0.471', '10.297', 'AccStLineZ'],
['453', '1527156421439', '0.157', '0.431', '10.336', 'AccStLineZ'],
['454', '1527156421447', '0.157', '0.51', '10.297', 'AccStLineZ'],
['455', '1527156421457', '0.039', '0.53', '10.277', 'AccStLineZ'],
['456', '1527156421464', '-0.098', '0.549', '10.297', 'AccStLineZ'],
['457', '1527156421473', '-0.118', '0.53', '10.238', 'AccStLineZ'],
['458', '1527156421481', '-0.118', '0.53', '10.238', 'AccStLineZ'],
['459', '1527156421489', '-0.059', '0.49', '10.258', 'AccStLineZ'],
['460', '1527156421498', '0', '0.49', '10.375', 'AccStLineZ'],
['461', '1527156421506', '0.02', '0.49', '10.375', 'AccStLineZ'],
['462', '1527156421515', '0.078', '0.451', '10.297', 'AccStLineZ'],
['463', '1527156421523', '0.078', '0.451', '10.297', 'AccStLineZ'],
['464', '1527156421531', '0.137', '0.431', '10.258', 'AccStLineZ'],
['465', '1527156421540', '0.275', '0.471', '10.356', 'AccStLineZ'],
['466', '1527156421548', '0.373', '0.51', '10.277', 'AccStLineZ'],
['467', '1527156421557', '0.235', '0.49', '10.415', 'AccStLineZ'],
['468', '1527156421565', '0.137', '0.51', '10.356', 'AccStLineZ'],
['469', '1527156421573', '0.137', '0.51', '10.356', 'AccStLineZ'],
['470', '1527156421582', '0.02', '0.549', '10.336', 'AccStLineZ'],
['471', '1527156421590', '-0.078', '0.53', '10.317', 'AccStLineZ'],
['472', '1527156421598', '-0.059', '0.51', '10.258', 'AccStLineZ'],
['473', '1527156421607', '0.039', '0.569', '10.258', 'AccStLineZ'],
['474', '1527156421617', '-0.039', '0.53', '10.277', 'AccStLineZ'],
['475', '1527156421624', '-0.039', '0.53', '10.277', 'AccStLineZ'],
['476', '1527156421633', '0.059', '0.51', '10.238', 'AccStLineZ'],
['477', '1527156421640', '0.098', '0.53', '10.356', 'AccStLineZ'],
['478', '1527156421649', '0.157', '0.49', '10.336', 'AccStLineZ'],
['479', '1527156421657', '0.137', '0.49', '10.317', 'AccStLineZ'],
['480', '1527156421666', '0.157', '0.49', '10.356', 'AccStLineZ'],
['481', '1527156421674', '0.157', '0.49', '10.356', 'AccStLineZ'],
['482', '1527156421682', '0.098', '0.471', '10.277', 'AccStLineZ'],
['483', '1527156421690', '0.039', '0.451', '10.238', 'AccStLineZ'],
['484', '1527156421699', '0.098', '0.569', '10.238', 'AccStLineZ'],
['485', '1527156421707', '0.157', '0.549', '10.179', 'AccStLineZ'],
['486', '1527156421716', '0.078', '0.588', '10.395', 'AccStLineZ'],
['487', '1527156421724', '0.078', '0.588', '10.395', 'AccStLineZ'],
['488', '1527156421733', '0', '0.549', '10.199', 'AccStLineZ'],
['489', '1527156421741', '-0.059', '0.51', '10.277', 'AccStLineZ'],
['490', '1527156421749', '0.177', '0.471', '10.297', 'AccStLineZ'],
['491', '1527156421758', '0.255', '0.431', '10.238', 'AccStLineZ'],
['492', '1527156421766', '0.216', '0.49', '10.395', 'AccStLineZ'],
['493', '1527156421775', '0.216', '0.49', '10.395', 'AccStLineZ'],
['494', '1527156421783', '0.216', '0.451', '10.473', 'AccStLineZ'],
['495', '1527156421791', '0.137', '0.471', '10.317', 'AccStLineZ'],
['496', '1527156421800', '0.078', '0.49', '10.238', 'AccStLineZ'],
['497', '1527156421808', '0.177', '0.51', '10.101', 'AccStLineZ'],
['498', '1527156421816', '0.039', '0.51', '10.199', 'AccStLineZ'],
['499', '1527156421825', '0.039', '0.51', '10.199', 'AccStLineZ'],
['500', '1527156421833', '-0.137', '0.628', '10.258', 'AccStLineZ'],
['501', '1527156421842', '-0.137', '0.608', '10.336', 'AccStLineZ'],
['502', '1527156421850', '-0.196', '0.549', '10.277', 'AccStLineZ'],
['503', '1527156421860', '-0.118', '0.549', '10.297', 'AccStLineZ'],
['504', '1527156421867', '0', '0.588', '10.356', 'AccStLineZ'],
['505', '1527156421884', '0', '0.588', '10.356', 'AccStLineZ'],
['506', '1527156421885', '0.098', '0.588', '10.336', 'AccStLineZ'],
['507', '1527156421897', '0.039', '0.569', '10.317', 'AccStLineZ'],
['508', '1527156421901', '0', '0.53', '10.297', 'AccStLineZ'],
['509', '1527156421909', '-0.078', '0.51', '10.336', 'AccStLineZ'],
['510', '1527156421922', '0.02', '0.549', '10.356', 'AccStLineZ'],
['511', '1527156421926', '0.02', '0.549', '10.356', 'AccStLineZ'],
['512', '1527156421934', '0.039', '0.549', '10.395', 'AccStLineZ'],
['513', '1527156421942', '-0.02', '0.569', '10.434', 'AccStLineZ'],
['514', '1527156421951', '0.02', '0.53', '10.297', 'AccStLineZ'],
['515', '1527156421960', '0.098', '0.549', '10.258', 'AccStLineZ'],
['516', '1527156421968', '0.294', '0.667', '10.63', 'AccStLineZ'],
['517', '1527156421976', '0.294', '0.667', '10.63', 'AccStLineZ'],
['518', '1527156421984', '-0.392', '0.431', '11.042', 'AccStLineZ'],
['519', '1527156421993', '0.157', '0.431', '10.532', 'AccStLineZ'],
['520', '1527156422002', '0.314', '0.549', '10.434', 'AccStLineZ'],
['521', '1527156422009', '0.294', '0.549', '10.238', 'AccStLineZ'],
['522', '1527156422017', '0.275', '0.53', '10.258', 'AccStLineZ'],
['523', '1527156422025', '0.275', '0.53', '10.258', 'AccStLineZ'],
['524', '1527156422034', '0.157', '0.451', '10.336', 'AccStLineZ'],
['525', '1527156422042', '0.157', '0.451', '10.317', 'AccStLineZ'],
['526', '1527156422051', '0.098', '0.49', '10.317', 'AccStLineZ'],
['527', '1527156422059', '-0.137', '0.53', '10.258', 'AccStLineZ'],
['528', '1527156422068', '-0.157', '0.549', '10.336', 'AccStLineZ'],
['529', '1527156422076', '-0.157', '0.549', '10.336', 'AccStLineZ'],
['530', '1527156422085', '0.02', '0.549', '10.375', 'AccStLineZ'],
['531', '1527156422093', '0.137', '0.53', '10.395', 'AccStLineZ'],
['532', '1527156422102', '0.118', '0.51', '10.336', 'AccStLineZ'],
['533', '1527156422109', '0.333', '0.549', '10.317', 'AccStLineZ'],
['534', '1527156422119', '0.137', '0.51', '10.317', 'AccStLineZ'],
['535', '1527156422129', '0.137', '0.51', '10.317', 'AccStLineZ'],
['536', '1527156422135', '0.137', '0.49', '10.277', 'AccStLineZ'],
['537', '1527156422145', '-0.02', '0.53', '10.277', 'AccStLineZ'],
['538', '1527156422152', '0.098', '0.549', '10.297', 'AccStLineZ'],
['539', '1527156422160', '0.02', '0.569', '10.297', 'AccStLineZ'],
['540', '1527156422168', '0.02', '0.569', '10.297', 'AccStLineZ'],
['541', '1527156422176', '-0.137', '0.549', '10.317', 'AccStLineZ'],
['542', '1527156422184', '0.137', '0.549', '10.258', 'AccStLineZ'],
['543', '1527156422194', '0.02', '0.588', '10.375', 'AccStLineZ'],
['544', '1527156422201', '-0.235', '0.588', '10.454', 'AccStLineZ'])
