115	1527159528175	-0.333	0.314	10.356	AccCircle
116	1527159528183	-0.333	0.314	10.356	AccCircle
117	1527159528192	-0.392	0.333	10.297	AccCircle
118	1527159528200	-0.51	0.294	10.277	AccCircle
119	1527159528209	-0.588	0.275	10.317	AccCircle
120	1527159528217	-0.549	0.216	10.297	AccCircle
121	1527159528225	-0.412	0.196	10.297	AccCircle
122	1527159528234	-0.412	0.196	10.297	AccCircle
123	1527159528242	-0.373	0.216	10.317	AccCircle
124	1527159528250	-0.294	0.235	10.238	AccCircle
125	1527159528259	-0.196	0.314	10.297	AccCircle
126	1527159528267	-0.157	0.353	10.395	AccCircle
127	1527159528275	-0.059	0.412	10.317	AccCircle
128	1527159528284	-0.059	0.412	10.317	AccCircle
129	1527159528293	-0.039	0.431	10.297	AccCircle
130	1527159528301	-0.098	0.373	10.336	AccCircle
131	1527159528309	-0.118	0.235	10.258	AccCircle
132	1527159528318	-0.196	0.255	10.317	AccCircle
133	1527159528326	-0.294	0.314	10.336	AccCircle
134	1527159528334	-0.294	0.314	10.336	AccCircle
135	1527159528342	-0.353	0.392	10.317	AccCircle
136	1527159528352	-0.412	0.431	10.238	AccCircle
137	1527159528359	-0.471	0.392	10.375	AccCircle
138	1527159528368	-0.471	0.412	10.356	AccCircle
139	1527159528376	-0.373	0.451	10.336	AccCircle
140	1527159528385	-0.373	0.451	10.336	AccCircle
141	1527159528394	-0.255	0.392	10.356	AccCircle
142	1527159528401	-0.137	0.294	10.277	AccCircle
143	1527159528411	0.02	0.255	10.258	AccCircle
144	1527159528419	0.294	0.157	10.258	AccCircle
145	1527159528427	0.569	0.157	10.297	AccCircle
146	1527159528435	0.569	0.157	10.297	AccCircle
147	1527159528443	0.569	0.216	10.277	AccCircle
148	1527159528454	0.451	0.255	10.297	AccCircle
149	1527159528460	0.275	0.353	10.297	AccCircle
150	1527159528469	0.157	0.333	10.317	AccCircle
151	1527159528477	-0.039	0.275	10.297	AccCircle
152	1527159528485	-0.039	0.275	10.297	AccCircle
153	1527159528494	-0.118	0.196	10.258	AccCircle
154	1527159528502	-0.353	0.196	10.336	AccCircle
155	1527159528510	-0.53	0.216	10.297	AccCircle
156	1527159528519	-0.451	0.196	10.179	AccCircle
157	1527159528527	-0.216	0.275	10.297	AccCircle
158	1527159528535	-0.216	0.275	10.297	AccCircle
159	1527159528544	0.02	0.431	10.356	AccCircle
160	1527159528552	0.235	0.549	10.317	AccCircle
161	1527159528561	0.549	0.333	10.258	AccCircle
162	1527159528569	0.628	0.216	10.317	AccCircle
163	1527159528578	0.275	0.177	10.317	AccCircle
164	1527159528586	0.275	0.177	10.317	AccCircle
165	1527159528594	-0.039	0.177	10.238	AccCircle
166	1527159528603	-0.216	0.157	10.238	AccCircle
167	1527159528611	-0.078	0.059	10.219	AccCircle
168	1527159528619	0.157	0.02	10.179	AccCircle
169	1527159528628	0.157	0.02	10.179	AccCircle
170	1527159528637	0.314	0.098	10.277	AccCircle
171	1527159528645	0.294	0.235	10.336	AccCircle
172	1527159528654	0.255	0.353	10.336	AccCircle
173	1527159528662	0.078	0.314	10.258	AccCircle
174	1527159528670	0.078	0.333	10.395	AccCircle
175	1527159528679	0.078	0.333	10.395	AccCircle
176	1527159528687	0.196	0.314	10.297	AccCircle
177	1527159528695	0.196	0.294	10.297	AccCircle
178	1527159528704	0.157	0.314	10.219	AccCircle
179	1527159528712	0.275	0.235	10.297	AccCircle
180	1527159528721	0.294	0.196	10.317	AccCircle
181	1527159528729	0.294	0.196	10.317	AccCircle
182	1527159528737	0.196	0.196	10.297	AccCircle
183	1527159528746	0.02	0.373	10.375	AccCircle
184	1527159528754	-0.078	0.53	10.317	AccCircle
185	1527159528762	0	0.706	10.277	AccCircle
186	1527159528771	0.157	0.608	10.238	AccCircle
187	1527159528779	0.157	0.608	10.238	AccCircle
188	1527159528788	0.196	0.373	10.258	AccCircle
189	1527159528796	0.177	0.255	10.317	AccCircle
190	1527159528806	0.059	0.196	10.297	AccCircle
191	1527159528813	-0.02	0.137	10.238	AccCircle
192	1527159528821	0.078	0.177	10.14	AccCircle
193	1527159528830	0.078	0.177	10.14	AccCircle
194	1527159528838	0.098	0.216	10.297	AccCircle
195	1527159528846	0.098	0.235	10.297	AccCircle
196	1527159528854	0.02	0.235	10.317	AccCircle
197	1527159528863	-0.059	0.177	10.258	AccCircle
198	1527159528872	-0.118	0.177	10.336	AccCircle
199	1527159528879	-0.118	0.177	10.336	AccCircle
200	1527159528889	-0.078	0.157	10.297	AccCircle
201	1527159528897	-0.098	0.216	10.375	AccCircle
202	1527159528905	-0.137	0.255	10.375	AccCircle
203	1527159528913	-0.059	0.275	10.415	AccCircle
204	1527159528922	0.039	0.235	10.356	AccCircle
205	1527159528930	0.039	0.235	10.356	AccCircle
206	1527159528940	0.137	0.157	10.238	AccCircle
207	1527159528947	0.255	0.137	10.219	AccCircle
208	1527159528955	0.294	0.118	10.199	AccCircle
209	1527159528964	0.392	0.177	10.219	AccCircle
210	1527159528972	0.412	0.177	10.336	AccCircle
211	1527159528984	0.412	0.177	10.336	AccCircle
212	1527159528990	0.255	0.196	10.317	AccCircle
213	1527159528997	0.196	0.177	10.297	AccCircle
214	1527159529005	0.255	0.137	10.336	AccCircle
215	1527159529013	0.216	0.255	10.375	AccCircle
216	1527159529022	0.157	0.373	10.277	AccCircle
217	1527159529030	0.157	0.373	10.277	AccCircle
218	1527159529038	0.157	0.333	10.199	AccCircle
219	1527159529047	0.059	0.314	10.238	AccCircle
220	1527159529056	-0.098	0.431	10.179	AccCircle
221	1527159529064	-0.196	0.451	10.219	AccCircle
222	1527159529073	-0.078	0.294	10.199	AccCircle
223	1527159529081	-0.078	0.294	10.199	AccCircle
224	1527159529089	0.02	0.235	10.336	AccCircle
225	1527159529098	0.098	0.216	10.277	AccCircle
226	1527159529106	0.078	0.235	10.317	AccCircle
227	1527159529115	0.059	0.294	10.297	AccCircle
228	1527159529124	0.118	0.275	10.317	AccCircle
229	1527159529131	0.118	0.275	10.317	AccCircle
230	1527159529141	0.196	0.235	10.297	AccCircle
231	1527159529149	0.235	0.216	10.238	AccCircle
232	1527159529158	0.235	0.275	10.356	AccCircle
233	1527159529165	0.137	0.431	10.395	AccCircle
234	1527159529175	0.137	0.431	10.395	AccCircle
235	1527159529182	0.059	0.569	10.297	AccCircle
236	1527159529190	0	0.49	10.258	AccCircle
237	1527159529199	0	0.314	10.258	AccCircle
238	1527159529207	0	0.196	10.297	AccCircle
239	1527159529216	-0.039	0.137	10.297	AccCircle
240	1527159529224	-0.039	0.137	10.297	AccCircle
241	1527159529233	-0.059	0.157	10.415	AccCircle
242	1527159529240	-0.098	0.177	10.434	AccCircle
243	1527159529266	-0.039	0.216	10.317	AccCircle
244	1527159529267	0	0.216	10.238	AccCircle
245	1527159529268	-0.02	0.196	10.317	AccCircle
246	1527159529274	-0.02	0.196	10.317	AccCircle
247	1527159529283	0.059	0.196	10.258	AccCircle
248	1527159529290	0	0.431	10.317	AccCircle
249	1527159529298	-0.039	0.569	10.356	AccCircle
250	1527159529306	-0.078	0.412	10.317	AccCircle
251	1527159529315	-0.039	0.196	10.258	AccCircle
252	1527159529323	-0.039	0.196	10.258	AccCircle
253	1527159529332	-0.02	0.059	10.317	AccCircle
254	1527159529340	-0.039	0.039	10.395	AccCircle
255	1527159529350	0.02	0.059	10.317	AccCircle
256	1527159529358	0.02	0.216	10.277	AccCircle
257	1527159529366	-0.02	0.314	10.277	AccCircle
258	1527159529374	-0.02	0.314	10.277	AccCircle
259	1527159529384	-0.059	0.275	10.199	AccCircle
260	1527159529391	0.039	0.098	10.179	AccCircle
261	1527159529402	0.118	-0.02	10.199	AccCircle
262	1527159529409	0.137	-0.02	10.297	AccCircle
263	1527159529417	0.177	0.235	10.415	AccCircle
264	1527159529425	0.177	0.235	10.415	AccCircle
265	1527159529433	0.137	0.314	10.375	AccCircle
266	1527159529442	0.039	0.353	10.297	AccCircle
267	1527159529450	-0.02	0.177	10.277	AccCircle
268	1527159529460	-0.02	0.137	10.277	AccCircle
269	1527159529467	0.02	0.157	10.297	AccCircle
270	1527159529476	0.02	0.157	10.297	AccCircle
271	1527159529484	0.039	0.157	10.336	AccCircle
272	1527159529492	0.039	0.275	10.317	AccCircle
273	1527159529501	-0.02	0.177	10.14	AccCircle
274	1527159529509	-0.039	0.157	10.199	AccCircle
275	1527159529518	0.039	0.059	10.297	AccCircle
276	1527159529526	0.039	0.059	10.297	AccCircle
277	1527159529534	0	0.078	10.317	AccCircle
278	1527159529542	-0.078	0.137	10.356	AccCircle
279	1527159529551	-0.118	0.373	10.336	AccCircle
280	1527159529560	-0.098	0.471	10.356	AccCircle
281	1527159529568	-0.02	0.53	10.238	AccCircle
282	1527159529576	-0.02	0.53	10.238	AccCircle
283	1527159529585	0	0.647	10.14	AccCircle
284	1527159529593	0.02	0.628	10.277	AccCircle
285	1527159529602	0.078	0.51	10.277	AccCircle
286	1527159529609	0.098	0.451	10.336	AccCircle
287	1527159529618	-0.078	0.451	10.317	AccCircle
288	1527159529627	-0.078	0.451	10.317	AccCircle
289	1527159529635	-0.137	0.431	10.277	AccCircle
290	1527159529645	-0.059	0.314	10.238	AccCircle
291	1527159529652	0.137	0.137	10.16	AccCircle
292	1527159529660	0.235	0.078	10.16	AccCircle
293	1527159529668	0.235	0.078	10.16	AccCircle
294	1527159529677	0.235	0.039	10.14	AccCircle
295	1527159529685	0.137	0.177	10.317	AccCircle
296	1527159529693	0.078	0.431	10.375	AccCircle
297	1527159529702	-0.059	0.608	10.297	AccCircle
298	1527159529711	-0.098	0.49	10.336	AccCircle
299	1527159529719	-0.098	0.49	10.336	AccCircle
300	1527159529727	0.02	0.314	10.297	AccCircle
301	1527159529736	0.118	0.216	10.336	AccCircle
302	1527159529744	0.039	0.255	10.375	AccCircle
303	1527159529752	-0.177	0.255	10.199	AccCircle
304	1527159529761	-0.333	0.314	10.238	AccCircle
305	1527159529769	-0.333	0.314	10.238	AccCircle
306	1527159529778	-0.373	0.412	10.277	AccCircle
307	1527159529786	-0.373	0.647	10.258	AccCircle
308	1527159529795	-0.196	0.667	10.199	AccCircle
309	1527159529802	-0.059	0.569	10.219	AccCircle
310	1527159529811	-0.02	0.431	10.277	AccCircle
311	1527159529820	-0.02	0.431	10.277	AccCircle
312	1527159529828	-0.059	0.412	10.277	AccCircle
313	1527159529836	-0.078	0.431	10.336	AccCircle
314	1527159529844	0.02	0.392	10.356	AccCircle
315	1527159529853	0.118	0.294	10.297	AccCircle
316	1527159529861	0.196	0.078	10.199	AccCircle
317	1527159529871	0.196	0.078	10.199	AccCircle
318	1527159529879	0.294	0	10.219	AccCircle
319	1527159529888	0.412	0.059	10.297	AccCircle
320	1527159529895	0.471	0.333	10.297	AccCircle
321	1527159529904	0.647	0.569	10.375	AccCircle
322	1527159529912	0.863	0.902	10.395	AccCircle
323	1527159529921	0.863	0.902	10.395	AccCircle
324	1527159529929	0.883	0.922	10.375	AccCircle
325	1527159529938	0.471	0.549	10.317	AccCircle
326	1527159529974	0.039	0.255	10.297	AccCircle
327	1527159529975	0.039	-0.059	10.277	AccCircle
328	1527159529976	0.098	-0.157	10.336	AccCircle
329	1527159529977	0.098	-0.157	10.336	AccCircle
330	1527159529997	0.098	-0.157	10.219	AccCircle
331	1527159529998	0.059	-0.157	10.238	AccCircle
332	1527159529999	-0.02	-0.039	10.16	AccCircle
333	1527159530003	-0.059	0.177	10.336	AccCircle
334	1527159530011	-0.137	0.314	10.336	AccCircle
335	1527159530027	-0.137	0.314	10.336	AccCircle
336	1527159530029	-0.196	0.314	10.336	AccCircle
337	1527159530036	-0.275	0.157	10.297	AccCircle
338	1527159530045	-0.255	0.039	10.297	AccCircle
339	1527159530054	-0.177	-0.059	10.199	AccCircle
340	1527159530062	-0.118	-0.078	10.199	AccCircle
341	1527159530070	-0.118	-0.078	10.199	AccCircle
342	1527159530079	-0.039	0.039	10.277	AccCircle
343	1527159530087	0.059	0.098	10.238	AccCircle
344	1527159530095	0.039	0	10.238	AccCircle
345	1527159530105	0.059	-0.039	10.277	AccCircle
346	1527159530114	0.098	0.059	10.375	AccCircle
347	1527159530122	0.098	0.059	10.375	AccCircle
348	1527159530131	0.196	0.157	10.356	AccCircle
349	1527159530138	0.216	0.294	10.297	AccCircle
350	1527159530147	0.216	0.353	10.258	AccCircle
351	1527159530155	0.137	0.314	10.258	AccCircle
352	1527159530164	0.157	0.412	10.297	AccCircle
353	1527159530174	0.157	0.412	10.297	AccCircle
354	1527159530180	0.314	0.294	10.258	AccCircle
355	1527159530190	0.333	0.235	10.258	AccCircle
356	1527159530197	0.314	0.02	10.219	AccCircle
357	1527159530206	0.314	-0.039	10.219	AccCircle
358	1527159530214	0.314	-0.039	10.219	AccCircle
359	1527159530222	0.294	0.039	10.219	AccCircle
360	1527159530231	0.196	0.157	10.238	AccCircle
361	1527159530239	0.157	0.196	10.258	AccCircle
362	1527159530248	0.078	0.235	10.277	AccCircle
363	1527159530256	0	0.196	10.238	AccCircle
364	1527159530264	0	0.196	10.238	AccCircle
365	1527159530273	-0.118	0.157	10.219	AccCircle
366	1527159530282	-0.177	0.196	10.297	AccCircle
367	1527159530289	-0.078	0.196	10.277	AccCircle
368	1527159530298	0.039	0.196	10.375	AccCircle
369	1527159530306	0.177	0.098	10.336	AccCircle
370	1527159530316	0.177	0.098	10.336	AccCircle
371	1527159530323	0.157	-0.02	10.238	AccCircle
372	1527159530333	0.157	-0.157	10.199	AccCircle
373	1527159530340	0.118	-0.137	10.238	AccCircle
374	1527159530349	0.235	0	10.317	AccCircle
375	1527159530358	0.451	0.196	10.258	AccCircle
376	1527159530366	0.451	0.196	10.258	AccCircle
377	1527159530374	0.51	0.235	10.277	AccCircle
378	1527159530383	0.333	0.177	10.238	AccCircle
379	1527159530391	-0.02	0.078	10.238	AccCircle
380	1527159530399	-0.177	0.078	10.297	AccCircle
381	1527159530407	-0.137	0.196	10.297	AccCircle
382	1527159530416	-0.137	0.196	10.297	AccCircle
383	1527159530424	0.02	0.196	10.336	AccCircle
384	1527159530433	0.196	0.098	10.336	AccCircle
385	1527159530442	0.196	0.039	10.297	AccCircle
386	1527159530451	0.196	-0.02	10.317	AccCircle
387	1527159530457	0.196	0	10.297	AccCircle
388	1527159530466	0.196	0	10.297	AccCircle
389	1527159530474	0.314	0.078	10.375	AccCircle
390	1527159530482	0.255	0.059	10.297	AccCircle
391	1527159530491	-0.02	-0.039	10.179	AccCircle
392	1527159530501	-0.235	-0.078	10.238	AccCircle
393	1527159530509	-0.177	0	10.219	AccCircle
394	1527159530516	-0.177	0	10.219	AccCircle
395	1527159530524	-0.098	0.078	10.317	AccCircle
396	1527159530532	0.02	0.059	10.317	AccCircle
397	1527159530540	0.157	0.059	10.356	AccCircle
398	1527159530549	0.196	0.059	10.356	AccCircle
399	1527159530557	0.157	0.098	10.297	AccCircle
400	1527159530566	0.157	0.098	10.297	AccCircle
401	1527159530574	0.118	0.098	10.317	AccCircle
402	1527159530583	0.314	0.157	10.317	AccCircle
403	1527159530592	0.53	0.157	10.336	AccCircle
404	1527159530601	0.628	0.137	10.277	AccCircle
405	1527159530610	0.51	0.078	10.258	AccCircle
406	1527159530618	0.51	0.078	10.258	AccCircle
407	1527159530625	0.294	0	10.317	AccCircle
408	1527159530634	-0.039	-0.098	10.297	AccCircle
409	1527159530642	-0.275	-0.137	10.277	AccCircle
410	1527159530651	-0.177	-0.098	10.258	AccCircle
411	1527159530659	-0.039	-0.059	10.336	AccCircle
412	1527159530668	-0.039	-0.059	10.336	AccCircle
413	1527159530676	0.059	0.078	10.375	AccCircle
414	1527159530685	0.078	0.137	10.356	AccCircle
415	1527159530692	0.196	0.118	10.277	AccCircle
416	1527159530704	0.412	0.137	10.219	AccCircle
417	1527159530709	0.647	0.177	10.199	AccCircle
418	1527159530718	0.647	0.177	10.199	AccCircle
419	1527159530726	0.647	0.157	10.238	AccCircle
420	1527159530734	0.471	0.157	10.179	AccCircle
421	1527159530742	0.216	0.216	10.277	AccCircle
422	1527159530750	0.078	0.196	10.297	AccCircle
423	1527159530758	0.078	0.196	10.297	AccCircle
424	1527159530768	0.157	0.196	10.238	AccCircle
425	1527159530775	0.275	0.275	10.297	AccCircle
426	1527159530801	0.333	0.275	10.336	AccCircle
427	1527159530802	0.255	0.255	10.336	AccCircle
428	1527159530806	0.157	0.196	10.356	AccCircle
429	1527159530809	0.157	0.196	10.356	AccCircle
430	1527159530818	-0.098	0.157	10.336	AccCircle
431	1527159530826	-0.471	0.157	10.336	AccCircle
432	1527159530836	-0.765	0.157	10.356	AccCircle
433	1527159530843	-0.667	0.275	10.395	AccCircle
434	1527159530851	-0.686	0.235	10.375	AccCircle
435	1527159530860	-0.49	0.216	10.375	AccCircle
436	1527159530868	-0.49	0.216	10.375	AccCircle
437	1527159530876	-0.412	0.196	10.317	AccCircle
438	1527159530885	-0.314	0.216	10.258	AccCircle
439	1527159530894	-0.216	0.216	10.317	AccCircle
440	1527159530902	-0.118	0.177	10.336	AccCircle
441	1527159530911	-0.118	0.177	10.336	AccCircle
442	1527159530919	-0.02	0.216	10.317	AccCircle
443	1527159530928	0.137	0.235	10.238	AccCircle
444	1527159530936	0	0.157	10.258	AccCircle
445	1527159530944	-0.098	0.157	10.238	AccCircle
446	1527159530953	-0.373	0.157	10.258	AccCircle
447	1527159530961	-0.373	0.157	10.258	AccCircle
448	1527159530970	-0.686	0.177	10.199	AccCircle
449	1527159530978	-0.843	0.157	10.297	AccCircle
450	1527159530986	-0.706	0.177	10.317	AccCircle
451	1527159530994	-0.647	0.157	10.317	AccCircle
452	1527159531003	-0.549	0.177	10.277	AccCircle
453	1527159531011	-0.549	0.177	10.277	AccCircle
454	1527159531020	-0.431	0.118	10.317	AccCircle
455	1527159531028	-0.255	0.177	10.356	AccCircle
456	1527159531036	0	0.196	10.317	AccCircle
457	1527159531045	0.255	0.255	10.238	AccCircle
458	1527159531053	0.137	0.255	10.258	AccCircle
459	1527159531062	0.137	0.255	10.258	AccCircle
460	1527159531071	0.177	0.177	10.258	AccCircle
461	1527159531079	0.137	0.216	10.219	AccCircle
462	1527159531087	0.118	0.196	10.219	AccCircle
463	1527159531095	0.157	0.177	10.297	AccCircle
464	1527159531105	0.216	0.196	10.297	AccCircle
465	1527159531112	0.216	0.196	10.297	AccCircle
466	1527159531121	0.216	0.216	10.258	AccCircle
467	1527159531129	0.314	0.216	10.238	AccCircle
468	1527159531138	0.51	0.333	10.277	AccCircle
469	1527159531146	0.765	0.353	10.238	AccCircle
470	1527159531154	1.098	0.412	10.238	AccCircle
471	1527159531163	1.098	0.412	10.238	AccCircle
472	1527159531171	1.314	0.314	10.179	AccCircle
473	1527159531180	1.51	0.275	10.219	AccCircle
474	1527159531188	1.549	0.235	10.277	AccCircle
475	1527159531196	1.412	0.216	10.317	AccCircle
476	1527159531205	1.138	0.137	10.336	AccCircle
477	1527159531213	1.138	0.137	10.336	AccCircle
478	1527159531221	0.961	0.02	10.336	AccCircle
479	1527159531230	0.53	-0.059	10.219	AccCircle
480	1527159531238	-0.039	-0.098	10.199	AccCircle
481	1527159531246	-0.569	0	10.238	AccCircle
482	1527159531255	-0.726	0	10.219	AccCircle
483	1527159531263	-0.726	0	10.219	AccCircle
484	1527159531272	-0.549	-0.02	10.199	AccCircle
485	1527159531280	-0.255	-0.059	10.219	AccCircle
486	1527159531289	0	-0.02	10.277	AccCircle
487	1527159531297	0.216	-0.118	10.179	AccCircle
488	1527159531305	0.216	-0.118	10.179	AccCircle
489	1527159531314	0.314	-0.118	10.179	AccCircle
490	1527159531323	0.255	-0.078	10.219	AccCircle
491	1527159531330	0.196	-0.039	10.297	AccCircle
492	1527159531339	0.196	0	10.219	AccCircle
493	1527159531348	0.137	0.039	10.277	AccCircle
494	1527159531356	0.137	0.039	10.277	AccCircle
495	1527159531364	0	0.078	10.375	AccCircle
496	1527159531372	-0.216	0.039	10.336	AccCircle
497	1527159531381	-0.235	0.059	10.336	AccCircle
498	1527159531389	-0.216	0.039	10.336	AccCircle
499	1527159531398	-0.118	0	10.258	AccCircle
500	1527159531406	-0.118	0	10.258	AccCircle
501	1527159531415	-0.059	-0.059	10.238	AccCircle
502	1527159531423	-0.039	-0.02	10.238	AccCircle
503	1527159531431	0.137	0.02	10.277	AccCircle
504	1527159531440	0.216	-0.039	10.258	AccCircle
505	1527159531460	0.157	-0.059	10.199	AccCircle
506	1527159531461	0.157	-0.059	10.199	AccCircle
507	1527159531478	0.196	-0.02	10.277	AccCircle
508	1527159531480	0.02	0	10.277	AccCircle
509	1527159531482	-0.333	0.02	10.219	AccCircle
510	1527159531490	-0.451	0.02	10.258	AccCircle
511	1527159531503	-0.569	0.02	10.336	AccCircle
512	1527159531507	-0.569	0.02	10.336	AccCircle
513	1527159531515	-0.53	0	10.277	AccCircle
514	1527159531523	-0.608	0.039	10.317	AccCircle
515	1527159531531	-0.647	0	10.317	AccCircle
516	1527159531540	-0.49	-0.059	10.297	AccCircle
517	1527159531549	-0.373	-0.078	10.219	AccCircle
518	1527159531556	-0.373	-0.078	10.219	AccCircle
519	1527159531565	-0.137	-0.02	10.258	AccCircle
520	1527159531573	-0.078	0.059	10.336	AccCircle
521	1527159531582	0.039	0.098	10.297	AccCircle
522	1527159531591	0.157	0.118	10.336	AccCircle
523	1527159531599	-0.039	0.137	10.336	AccCircle
524	1527159531608	-0.039	0.137	10.336	AccCircle
525	1527159531616	-0.549	0.137	10.297	AccCircle
526	1527159531624	-1.138	0.157	10.199	AccCircle
527	1527159531633	-1.471	0.275	10.238	AccCircle
528	1527159531642	-1.471	0.216	10.297	AccCircle
