81,0.01,-0.0,0.01,1.44,1.99,-2.26,6731.0,
82,0.01,-0.0,0.01,1.27,0.32,-2.18,6750.0,
83,0.01,0.0,0.01,1.36,1.02,-2.39,6770.0,
84,0.01,-0.0,0.0,1.37,1.6,-2.0,6803.0,
85,0.01,0.0,0.0,1.34,-0.21,-2.1,6823.0,
86,0.0,-0.0,0.01,1.44,-0.35,-2.08,6869.0,
87,0.0,0.0,0.01,1.4,1.27,-1.85,6888.0,
88,-0.01,0.0,-0.01,1.31,0.83,-2.13,6918.0,
89,-0.01,-0.0,0.0,1.32,0.21,-2.13,6938.0,
90,-0.0,-0.0,-0.0,1.26,0.21,-2.18,6970.0,
91,0.0,-0.0,0.0,1.33,1.78,-2.18,6989.0,
92,0.01,-0.0,0.0,1.31,1.82,-2.11,7010.0,
93,0.0,0.0,-0.01,1.3,1.57,-2.15,7031.0,
94,0.01,0.0,0.0,1.44,0.96,-2.27,7050.0,
95,0.0,0.0,0.0,1.2,1.5,-2.07,7076.0,
96,0.0,0.0,0.0,1.24,0.69,-2.05,7095.0,
97,-0.0,-0.0,0.0,1.15,1.99,-2.2,7124.0,
98,-0.01,-0.0,-0.01,1.16,2.05,-2.16,7142.0,
99,-0.0,0.01,0.0,1.13,1.16,-2.15,7162.0,
100,0.0,0.0,0.01,1.31,1.79,-2.06,7180.0,
101,0.0,0.0,-0.01,1.33,1.12,-2.23,7199.0,
102,0.0,0.0,-0.01,1.24,0.37,-2.13,7218.0,
103,0.0,-0.0,-0.01,1.23,1.65,-2.5,7238.0,
104,0.0,0.01,0.0,1.27,2.31,-2.44,7259.0,
105,-0.02,-0.01,-0.02,1.18,4.0,-2.44,7286.0,
106,-0.0,-0.0,0.01,1.24,-0.24,-2.25,7305.0,
107,0.0,0.0,0.0,1.17,5.66,-2.28,7324.0,
108,-0.0,-0.0,0.01,1.21,1.11,-2.31,7344.0,
109,0.03,0.02,0.03,1.31,-1.53,-2.5,7367.0,
110,-0.01,0.01,0.0,1.27,3.96,-2.59,7385.0,
111,-0.0,-0.01,0.01,1.37,-3.03,-1.92,7404.0,
112,0.0,-0.02,0.02,1.21,1.63,-2.16,7426.0,
113,-0.03,0.0,-0.05,1.43,3.36,-2.46,7447.0,
114,0.01,-0.01,0.0,1.37,-2.52,-2.08,7466.0,
115,-0.01,-0.01,0.0,1.1,2.63,-2.24,7485.0,
116,-0.02,-0.01,-0.03,1.36,-0.15,-1.97,7504.0,
117,0.02,0.0,0.02,1.4,-1.66,-2.28,7527.0,
118,0.02,-0.0,0.01,1.18,4.94,-2.34,7547.0,
119,-0.02,-0.0,-0.02,1.39,2.69,-2.26,7604.0,
120,0.01,-0.0,0.01,1.36,-0.44,-2.24,7623.0,
121,0.01,0.0,0.01,1.11,5.23,-2.09,7642.0,
122,-0.01,-0.0,-0.01,1.23,-0.74,-2.12,7661.0,
123,0.02,-0.0,0.01,1.44,0.27,-2.15,7681.0,
124,-0.01,-0.01,-0.01,1.21,2.02,-2.32,7699.0,
125,0.01,0.0,-0.0,1.26,-0.76,-2.42,7720.0,
126,0.01,0.0,-0.01,1.31,-0.41,-2.28,7749.0,
127,-0.0,-0.0,0.01,1.2,2.05,-2.25,7768.0,
128,-0.02,0.0,-0.0,1.34,0.62,-2.31,7787.0,
129,-0.0,0.01,-0.0,1.24,1.01,-2.36,7805.0,
130,-0.0,0.0,0.0,1.29,2.99,-2.21,7824.0,
131,0.01,0.0,-0.0,1.36,0.76,-2.1,7843.0,
132,0.01,-0.0,-0.0,1.36,1.3,-2.18,7864.0,
133,0.01,-0.01,0.0,1.16,0.79,-1.93,7892.0,
134,0.0,-0.0,-0.0,1.24,1.52,-2.46,7911.0,
135,-0.01,0.0,-0.01,1.32,1.19,-2.2,7950.0,
136,-0.01,0.0,0.0,1.15,1.62,-2.2,7971.0,
137,-0.01,0.01,0.01,1.33,1.45,-2.18,7990.0,
138,-0.0,-0.0,-0.0,1.34,1.65,-2.31,8010.0,
139,0.0,0.0,-0.0,1.15,0.65,-2.14,8029.0,
140,0.0,-0.0,0.01,1.32,1.15,-2.23,8047.0,
141,0.01,-0.01,-0.01,1.33,0.34,-2.44,8068.0,
142,-0.01,-0.01,-0.01,1.18,0.97,-2.34,8086.0,
143,0.01,-0.02,-0.0,1.18,1.31,-1.33,8105.0,
144,0.0,0.01,-0.0,1.33,0.76,-2.05,8132.0,
145,-0.01,0.02,-0.01,1.41,4.38,-2.11,8151.0,
146,-0.0,0.0,-0.01,1.31,-0.58,-1.87,8176.0,
147,0.0,0.0,0.01,1.28,0.47,-2.1,8196.0,
148,-0.0,0.0,0.01,1.34,1.2,-2.15,8214.0,
149,0.01,-0.0,0.01,1.57,-0.09,-1.92,8233.0,
150,-0.0,-0.0,0.0,1.37,2.82,-2.28,8253.0,
151,-0.0,-0.0,-0.01,1.28,0.35,-2.22,8274.0,
152,0.01,0.0,0.01,1.38,-0.05,-2.27,8296.0,
153,0.01,-0.01,0.03,1.4,1.83,-2.19,8324.0,
154,-0.01,-0.0,-0.0,1.5,1.04,-2.24,8346.0,
155,0.0,0.0,0.0,1.25,-0.87,-2.01,8366.0,
156,-0.0,0.0,0.01,1.35,3.32,-2.23,8387.0,
157,-0.0,0.01,-0.0,1.13,0.58,-2.03,8405.0,
158,0.01,0.01,0.01,1.15,1.87,-2.1,8424.0,
159,-0.01,0.01,-0.0,1.19,2.08,-2.32,8443.0,
160,0.01,-0.0,0.01,1.31,0.09,-1.97,8462.0,
161,0.0,-0.0,-0.0,1.31,1.91,-2.2,8481.0,
162,-0.0,-0.0,0.0,1.34,1.62,-2.24,8504.0,
163,0.01,0.0,0.01,1.52,1.41,-2.08,8523.0,
164,-0.01,0.0,-0.01,1.29,0.89,-2.21,8542.0,
165,0.01,-0.0,0.0,1.4,0.64,-2.08,8577.0,
166,-0.01,-0.01,-0.0,1.34,1.5,-2.14,8596.0,
167,-0.0,0.0,0.0,1.49,0.53,-2.18,8615.0,
168,0.0,0.0,-0.01,1.21,0.8,-2.16,8634.0,
169,0.0,-0.0,-0.0,1.18,1.8,-2.02,8657.0,
170,-0.0,-0.0,-0.0,1.26,0.16,-2.18,8708.0,
171,-0.01,-0.0,-0.01,1.27,2.18,-2.31,8750.0,
172,0.01,0.0,-0.0,1.31,2.53,-2.14,8788.0,
173,0.0,0.01,-0.0,1.38,1.73,-2.05,8808.0,
174,0.01,-0.0,0.01,1.34,0.62,-2.19,8826.0,
175,-0.01,-0.0,0.0,1.29,0.35,-2.02,8845.0,
176,-0.01,-0.0,-0.01,1.24,1.21,-2.18,8864.0,
177,-0.01,-0.01,0.01,1.26,1.22,-2.26,8883.0,
178,-0.0,0.0,0.0,1.32,1.18,-2.12,8902.0,
179,0.0,0.0,0.01,1.23,1.5,-2.09,8921.0,
180,0.0,-0.0,-0.0,1.46,1.34,-2.08,8939.0,
181,0.0,-0.0,-0.01,1.25,-0.04,-2.11,8959.0,
182,0.0,-0.0,0.0,1.34,1.73,-2.29,8978.0,
183,0.01,-0.0,0.0,1.27,1.12,-2.13,9003.0,
184,-0.0,0.01,-0.0,1.34,0.98,-2.23,9021.0,
185,-0.0,0.0,-0.01,1.36,1.15,-2.04,9040.0,
186,-0.01,0.0,-0.01,1.36,1.15,-2.05,9089.0,
187,-0.0,-0.0,-0.0,1.19,2.46,-2.18,9108.0,
188,0.0,-0.0,0.0,1.24,-0.15,-2.23,9127.0,
189,0.0,0.0,0.0,1.27,1.89,-2.27,9150.0,
190,0.01,-0.0,0.0,1.16,2.12,-2.24,9169.0,
191,0.0,0.01,0.0,1.27,1.5,-2.18,9188.0,
192,-0.01,-0.0,0.0,1.32,0.48,-2.49,9207.0,
193,-0.0,-0.0,-0.01,1.34,0.25,-2.34,9230.0,
194,-0.01,-0.0,-0.0,1.18,1.95,-2.14,9250.0,
195,0.01,0.0,-0.01,1.38,0.33,-2.03,9273.0,
196,0.01,-0.0,0.01,1.3,0.47,-2.1,9293.0,
197,0.0,-0.0,0.0,1.5,2.55,-2.33,9313.0,
198,-0.01,0.0,-0.01,1.27,0.05,-2.14,9332.0,
199,0.01,0.0,0.0,1.19,2.07,-2.14,9354.0,
200,-0.01,-0.0,-0.01,1.31,1.47,-1.95,9374.0,
201,0.01,0.0,-0.0,1.32,-0.72,-2.23,9393.0,
202,-0.01,-0.0,0.0,1.35,0.98,-2.21,9414.0,
203,-0.0,0.0,-0.0,1.34,1.63,-2.24,9433.0,
204,-0.01,0.0,0.0,1.21,1.5,-2.18,9452.0,
205,0.0,-0.0,0.01,1.18,2.23,-1.96,9471.0,
206,-0.01,-0.0,0.0,1.27,0.76,-2.26,9490.0,
207,-0.0,-0.01,-0.0,1.35,1.27,-2.25,9511.0,
208,-0.01,0.0,-0.01,1.23,1.76,-2.1,9534.0,
209,-0.01,-0.0,-0.01,1.34,1.44,-2.23,9564.0,
210,-0.0,-0.0,-0.0,1.25,0.83,-2.09,9582.0,
211,0.0,0.01,-0.0,1.21,1.89,-2.07,9603.0,
212,0.0,0.0,0.01,1.27,0.54,-2.31,9623.0,
213,0.0,-0.0,-0.0,1.47,1.37,-2.15,9642.0,
214,0.0,0.0,0.01,1.31,0.08,-2.46,9660.0,
215,-0.01,-0.01,-0.0,1.17,1.64,-2.16,9679.0,
216,-0.0,-0.0,0.01,1.02,1.95,-2.11,9700.0,
217,0.01,0.0,-0.01,1.32,0.78,-2.17,9719.0,
218,0.0,-0.0,0.0,1.06,0.95,-2.2,9747.0,
219,-0.0,-0.0,-0.0,1.2,1.08,-2.21,9768.0,
220,0.0,-0.0,-0.0,1.35,1.07,-2.19,9815.0,
221,-0.0,-0.0,-0.0,1.18,0.46,-2.32,9833.0,
222,0.01,0.01,0.0,1.27,1.97,-2.18,9854.0,
223,-0.0,0.0,-0.01,1.24,0.44,-2.16,9874.0,
224,0.01,0.01,-0.0,1.27,2.1,-2.1,9900.0,
225,-0.0,0.0,0.0,1.15,0.66,-2.31,9921.0,
226,-0.0,-0.01,-0.0,1.33,0.88,-2.06,9943.0,
227,-0.0,0.0,0.01,1.33,1.29,-2.25,9967.0,
228,0.0,0.01,-0.0,1.31,2.02,-2.12,9986.0,
229,-0.0,-0.01,0.0,1.31,0.82,-2.27,10006.0,
230,-0.0,0.0,-0.01,1.49,0.95,-2.15,10026.0,
231,-0.01,-0.0,-0.0,1.18,1.37,-2.08,10045.0,
232,0.0,-0.0,-0.0,1.11,0.98,-2.31,10064.0,
233,0.01,0.0,0.0,1.22,1.35,-2.32,10083.0,
234,0.02,0.0,0.01,1.42,1.05,-2.11,10103.0,
235,-0.0,0.0,-0.01,1.34,0.85,-2.1,10127.0,
236,0.01,-0.0,0.0,1.4,0.48,-2.3,10146.0,
237,-0.0,-0.0,-0.01,1.17,1.09,-1.94,10182.0,
238,0.0,0.0,0.0,1.06,3.14,-2.0,10201.0,
239,0.0,-0.0,-0.0,1.24,1.8,-2.15,10220.0,
240,-0.01,-0.0,-0.0,1.06,1.53,-2.16,10279.0,
241,-0.0,0.0,0.0,1.37,0.76,-2.27,10341.0,
242,0.01,0.0,0.0,1.12,0.05,-2.13,10360.0,
243,-0.0,-0.0,-0.0,1.31,1.69,-2.31,10377.0,
244,0.01,0.0,0.01,1.23,0.99,-2.1,10395.0,
245,0.0,-0.0,0.01,1.28,1.47,-2.37,10415.0,
246,0.01,0.0,0.01,1.28,1.08,-2.17,10435.0,
247,-0.01,-0.0,-0.0,1.39,1.01,-2.01,10453.0,
248,-0.0,-0.0,0.0,1.33,0.75,-2.05,10474.0,
249,-0.0,-0.01,0.01,1.21,0.85,-1.94,10494.0,
250,-0.01,0.01,0.0,1.41,1.34,-2.21,10512.0,
251,-0.0,-0.0,0.0,1.21,0.99,-2.07,10541.0,
252,-0.01,0.01,0.01,1.21,1.36,-2.19,10566.0,
253,0.0,0.0,-0.0,1.31,1.48,-2.24,10585.0,
254,-0.0,-0.0,-0.0,1.41,0.59,-2.11,10606.0,
255,0.0,-0.01,-0.0,1.34,0.14,-1.93,10639.0,
256,0.0,0.0,0.0,1.29,0.8,-2.01,10660.0,
257,-0.0,0.0,-0.0,1.35,1.39,-2.19,10680.0,
258,0.0,0.01,-0.01,1.24,1.83,-2.0,10698.0,
259,0.01,-0.0,0.01,1.31,1.37,-2.29,10717.0,
260,-0.0,0.0,0.0,1.33,1.56,-2.22,10746.0,
261,0.0,0.0,-0.01,1.28,1.98,-2.17,10766.0,
262,0.0,-0.0,0.0,1.4,0.43,-2.15,10786.0,
263,-0.01,-0.0,-0.01,1.49,1.54,-2.22,10819.0,
264,0.0,-0.0,-0.0,1.51,1.35,-2.1,10857.0,
265,0.01,-0.0,0.01,1.36,0.03,-2.19,10918.0,
266,0.01,0.0,-0.0,1.52,2.75,-2.47,10947.0,
267,0.01,-0.01,0.01,1.39,-0.03,-2.38,10971.0,
268,0.0,0.0,0.01,1.27,0.76,-2.21,11004.0,
269,-0.01,0.0,-0.0,1.18,1.47,-2.04,11033.0,
270,-0.0,-0.0,0.01,1.25,0.89,-2.21,11056.0,
271,-0.01,0.0,-0.02,1.48,0.9,-2.15,11075.0,
272,0.0,-0.0,-0.0,1.33,1.24,-2.23,11094.0,
273,-0.0,0.0,0.01,1.27,2.26,-2.03,11113.0,
274,0.01,-0.0,-0.0,1.43,0.26,-2.23,11135.0,
275,-0.01,-0.01,-0.0,1.26,1.27,-2.22,11154.0,
276,-0.0,-0.01,0.0,1.45,0.47,-2.02,11173.0,
277,-0.0,0.0,0.01,1.4,1.63,-2.2,11193.0,
278,0.01,0.01,0.01,1.27,1.84,-2.22,11213.0,
279,0.0,0.0,0.0,1.19,1.24,-2.29,11232.0,
280,-0.0,-0.0,-0.0,1.34,0.56,-2.24,11253.0,
281,-0.0,-0.0,-0.0,1.27,1.19,-2.08,11272.0,
282,-0.0,-0.0,0.01,1.33,-0.05,-2.26,11291.0,
283,-0.01,-0.0,-0.01,1.18,1.21,-2.32,11310.0,
284,-0.0,0.0,0.0,1.3,1.2,-2.31,11361.0,
285,0.0,0.0,0.0,1.26,1.95,-2.16,11380.0,
286,0.0,0.0,-0.0,1.21,2.44,-2.27,11399.0,
287,0.01,0.01,0.0,1.25,0.84,-2.16,11418.0,
288,0.01,-0.0,-0.0,1.4,-0.23,-2.05,11438.0,
289,-0.0,-0.0,-0.01,1.32,2.18,-1.84,11459.0,
290,-0.0,-0.0,0.01,1.31,1.22,-2.17,11480.0,
291,0.01,-0.0,-0.01,1.24,0.94,-2.05,11498.0,
292,0.01,-0.0,0.0,1.39,0.34,-2.05,11517.0,
293,0.0,0.0,0.0,1.4,0.63,-2.24,11537.0,
294,-0.0,0.0,-0.0,1.29,1.81,-2.13,11556.0,
295,-0.01,0.0,-0.0,1.44,0.97,-2.24,11575.0,
296,0.01,0.0,-0.01,1.27,1.44,-2.42,11631.0,
297,-0.01,-0.0,-0.0,1.45,1.45,-2.21,11656.0,
298,0.0,0.0,0.0,1.27,0.9,-2.44,11676.0,
299,0.0,0.01,-0.0,1.28,2.17,-2.3,11695.0,
300,0.01,0.0,0.0,1.39,0.34,-2.2,11716.0,
301,0.0,0.0,0.0,1.29,2.14,-2.11,11746.0,
302,-0.01,-0.0,0.01,1.31,0.85,-2.21,11769.0,
303,-0.01,-0.01,-0.01,1.13,0.57,-2.22,11787.0,
304,-0.0,0.0,-0.01,1.04,2.06,-2.05,11810.0,
305,0.01,-0.0,0.01,1.32,1.51,-2.32,11828.0,
306,0.0,0.0,0.0,1.27,0.73,-2.27,11848.0,
307,0.0,0.0,0.01,1.23,1.19,-2.37,11870.0,
308,-0.0,-0.0,-0.0,1.38,0.91,-2.27,11889.0,
309,-0.01,-0.0,-0.0,1.11,1.41,-2.48,11922.0,
310,-0.01,0.0,-0.01,1.16,1.73,-2.16,11941.0,
311,0.01,-0.0,0.0,1.4,1.57,-2.05,11960.0,
312,-0.01,-0.01,0.0,1.26,0.43,-2.19,11985.0,
313,0.0,0.0,0.01,1.34,1.4,-2.04,12004.0,
314,-0.0,-0.0,-0.01,1.27,1.29,-2.31,12023.0,
315,-0.0,-0.0,0.0,1.15,1.22,-2.05,12041.0,
316,-0.01,-0.0,0.01,1.27,1.08,-2.24,12061.0,
317,0.01,-0.0,0.0,1.27,1.33,-2.15,12082.0,
318,-0.01,0.0,-0.01,1.4,0.02,-2.17,12101.0,
319,-0.01,0.0,0.0,1.21,1.27,-2.35,12120.0,
320,0.0,0.01,0.0,1.05,0.73,-2.01,12144.0,
321,0.0,-0.0,-0.01,1.27,1.21,-2.12,12163.0,
322,-0.01,0.0,-0.01,1.19,0.63,-2.06,12184.0,
323,0.01,-0.0,0.0,1.3,0.9,-2.14,12203.0,
324,-0.01,-0.0,-0.0,1.35,1.61,-2.47,12221.0,
325,0.0,0.01,-0.01,1.21,1.17,-2.04,12242.0,
326,0.01,-0.0,-0.0,1.28,1.7,-2.1,12262.0,
327,0.01,0.0,-0.0,1.25,1.5,-2.15,12280.0,
328,-0.0,0.0,-0.01,1.48,0.73,-2.37,12299.0,
329,-0.01,-0.0,-0.0,1.38,-0.23,-2.43,12318.0,
330,0.0,-0.0,0.0,1.27,1.22,-2.34,12337.0,
331,0.0,-0.0,0.0,1.33,0.95,-2.16,12356.0,
332,0.0,0.01,0.01,1.16,1.04,-2.18,12375.0,
333,0.0,-0.0,-0.0,1.31,2.15,-2.23,12394.0,
334,0.0,0.0,0.0,1.33,0.09,-2.24,12412.0,
335,0.01,-0.0,0.0,1.33,0.71,-2.19,12451.0,
336,-0.01,0.0,-0.01,1.33,1.4,-2.15,12472.0,
337,-0.0,0.0,0.0,1.3,2.13,-2.4,12492.0,
338,-0.01,-0.0,-0.0,1.32,1.08,-2.28,12522.0,
339,0.0,0.0,0.0,1.3,2.57,-2.05,12543.0,
340,-0.0,-0.0,-0.0,1.36,0.6,-2.21,12567.0,
341,-0.01,-0.0,-0.0,1.39,1.63,-2.27,12586.0,
342,0.01,0.0,-0.0,1.14,1.08,-1.98,12610.0,
343,0.01,0.0,0.02,1.13,0.54,-1.98,12629.0,
344,-0.0,0.0,-0.01,1.34,1.64,-2.3,12653.0,
345,-0.0,-0.0,0.0,1.31,1.34,-2.25,12672.0,
346,0.0,-0.0,0.01,1.24,0.73,-2.13,12691.0,
347,-0.0,0.01,0.01,1.29,1.37,-2.21,12712.0,
348,-0.0,-0.0,0.0,1.24,1.32,-2.11,12730.0,
349,0.01,-0.0,0.0,1.34,0.21,-2.08,12749.0,
350,0.01,0.0,-0.0,1.08,1.57,-2.08,12776.0,
351,0.0,0.0,-0.0,1.37,0.74,-2.0,12795.0,
352,-0.0,-0.01,0.0,1.35,0.54,-2.02,12816.0,
353,-0.01,-0.0,-0.0,1.42,1.23,-2.15,12835.0,
354,-0.01,-0.0,-0.0,1.44,0.61,-2.26,12855.0,
355,-0.01,-0.0,-0.0,1.25,1.81,-2.22,12875.0,
356,0.01,0.0,0.01,1.38,1.37,-2.3,12893.0,
357,-0.0,-0.0,0.0,1.34,0.12,-2.02,12916.0,
358,0.0,0.0,0.02,1.2,1.69,-2.11,12936.0,
359,-0.0,0.01,-0.0,1.14,2.13,-2.14,12958.0,
360,0.0,0.0,0.01,1.15,1.43,-2.15,12978.0,
361,-0.0,-0.0,-0.01,1.27,-0.15,-2.19,12996.0,
362,-0.0,-0.01,-0.0,1.25,1.77,-2.11,13015.0,
363,-0.0,0.0,0.0,1.4,0.93,-2.3,13034.0,
364,0.01,0.01,0.0,1.25,1.52,-1.98,13056.0,
365,0.01,-0.0,-0.0,1.31,1.69,-2.25,13077.0,
366,-0.0,-0.0,0.0,1.42,0.45,-2.24,13098.0,
367,-0.01,-0.0,-0.01,1.31,0.76,-2.1,13117.0,
368,0.01,-0.0,0.0,1.26,1.31,-2.24,13142.0,
369,0.01,0.0,0.0,1.09,1.05,-2.11,13161.0,
370,0.0,-0.0,-0.0,1.4,1.39,-2.35,13191.0,
371,0.0,0.01,-0.0,1.15,0.85,-2.13,13209.0,
372,0.0,-0.0,0.01,1.3,0.23,-2.05,13228.0,
373,-0.0,-0.0,-0.0,1.38,1.37,-2.11,13247.0,
374,-0.0,-0.0,-0.0,1.15,1.41,-2.13,13266.0,
375,0.0,0.0,0.01,1.34,1.31,-2.26,13289.0,
376,-0.01,-0.0,-0.0,1.26,1.3,-2.2,13332.0,
377,-0.01,0.0,-0.0,1.27,1.57,-2.16,13366.0,
378,0.0,0.0,0.0,1.24,1.11,-2.39,13387.0,
379,0.01,0.0,0.01,1.18,1.34,-2.21,13405.0,
380,0.01,0.0,-0.0,1.25,1.27,-1.97,13423.0,
381,-0.0,-0.0,0.0,1.3,0.4,-2.07,13496.0,
382,-0.01,-0.0,-0.01,1.29,2.14,-2.27,13535.0,
383,-0.0,-0.0,0.01,1.23,0.44,-2.03,13555.0,
384,0.01,-0.0,0.01,1.37,1.23,-2.2,13574.0,
385,0.0,0.0,0.0,1.08,1.51,-2.31,13593.0,
386,-0.0,-0.0,-0.0,1.41,0.73,-2.15,13611.0,
387,-0.01,-0.0,0.0,1.35,-0.01,-2.27,13663.0,
388,-0.0,-0.0,-0.0,1.24,1.05,-2.05,13692.0,
389,-0.0,-0.0,-0.01,1.17,0.47,-2.09,13713.0,
390,-0.0,0.0,-0.01,1.28,2.08,-2.24,13732.0,
391,0.0,0.0,0.0,1.09,-0.4,-2.27,13751.0,
392,0.0,-0.0,0.01,1.33,1.85,-1.89,13782.0,
393,-0.0,0.0,-0.0,1.3,1.51,-2.1,13821.0,
394,0.0,-0.0,0.0,1.25,0.74,-2.21,13840.0,
395,0.01,0.0,0.0,1.32,-0.98,-2.02,13860.0,
396,0.0,-0.0,-0.0,1.12,2.13,-2.28,13879.0,
397,0.01,0.0,-0.0,1.07,0.83,-2.18,13964.0,
398,0.01,-0.0,0.0,1.14,1.31,-2.18,13991.0,
399,-0.0,0.0,-0.0,1.37,2.08,-2.34,14023.0,
400,0.0,-0.0,0.01,1.44,0.18,-2.22,14042.0,
401,-0.0,-0.01,-0.01,1.39,0.34,-2.21,14061.0,
402,-0.01,-0.0,-0.01,1.23,2.66,-2.38,14080.0,
403,0.0,-0.0,0.0,1.29,1.53,-2.02,14125.0,
